id,date,price,coin,version,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,price_diff,pct_change_1,pct_change_7,day_of_week,day_of_month,month,is_weekend,exp_moving_avg_10,volatility_10,target
144,2024-11-21,3075.19,ethereum,1,3112.91,3209.42,3075.53,3191.9,2720.62,3132.5066666666667,69.22748900063978,3108.664285714286,51.03660642364175,3209.42,3059.81,-37.7199999999998,-0.012117279330272845,-0.036564428710172625,3,21,11,0,3090.1630868082725,100.30016495498488,3365.94
145,2024-11-22,3365.94,ethereum,1,3075.19,3112.91,3209.42,3059.81,2894.97,3184.6800000000003,158.1046814613688,3152.3971428571426,104.91625512988993,3365.94,3075.19,290.75,0.09454700359977752,0.10004869583405518,4,22,11,0,3140.304343752223,98.68541767768639,3327.76
146,2024-11-23,3327.76,ethereum,1,3365.94,3075.19,3112.91,3093.91,2960.96,3256.2966666666666,158.00046402885957,3185.8042857142855,119.41778829767784,3365.94,3075.19,-38.179999999999836,-0.011343042359638011,0.07558396979873372,5,23,11,1,3174.3871903427275,108.23549687293219,3394.04
147,2024-11-24,3394.04,ethereum,1,3327.76,3365.94,3075.19,3133.88,3130.04,3362.58,33.267503663525424,3222.9700000000003,139.3799351891723,3394.04,3075.19,66.27999999999975,0.019917301728489933,0.08301530371296928,6,24,11,1,3214.3240648258675,130.48438122369447,3368.7
148,2024-11-25,3368.7,ethereum,1,3394.04,3327.76,3365.94,3075.53,3191.9,3363.5,33.44457504592763,3264.8514285714286,131.51736189932205,3394.04,3075.19,-25.340000000000146,-0.00746602868557833,0.09532340767282377,0,25,11,0,3242.3924166757097,134.10894284539,3417.29
149,2024-11-26,3417.29,ethereum,1,3368.7,3394.04,3327.76,3209.42,3372.79,3393.343333333333,24.30249027026469,3294.547142857143,140.10289405938286,3417.29,3075.19,48.590000000000146,0.014423961765666293,0.06476871210374457,1,26,11,0,3274.191977280126,140.31592498516076,3325.64
150,2024-11-27,3325.64,ethereum,1,3417.29,3368.7,3394.04,3112.91,3260.93,3370.543333333333,45.85279744286174,3324.937142857143,114.95127586858231,3417.29,3075.19,-91.65000000000009,-0.02681949732097655,0.06833798600023777,2,27,11,0,3283.5461632291936,136.0143466125584,3643.86
151,2024-11-28,3643.86,ethereum,1,3325.64,3417.29,3368.7,3075.19,3191.9,3462.263333333334,163.80763911776802,3406.175714285714,109.86581965551244,3643.86,3325.64,318.22000000000025,0.09568684523881132,0.18492190726426672,3,28,11,0,3349.0577699147943,163.05651728089344,3579.24
152,2024-11-29,3579.24,ethereum,1,3643.86,3325.64,3417.29,3365.94,3059.81,3516.2466666666664,168.20259252858546,3436.6471428571426,125.33672549236827,3643.86,3325.64,-64.62000000000035,-0.017733941479639803,0.06337011354926103,4,29,11,0,3390.90908447574,175.6175059009929,3598.19
153,2024-11-30,3598.19,ethereum,1,3579.24,3643.86,3325.64,3327.76,3093.91,3607.096666666667,33.217956489497055,3475.2799999999997,127.83320499778914,3643.86,3325.64,18.950000000000273,0.005294420044478887,0.08126487487078382,5,30,11,1,3428.5965236619695,166.22576135751368,3643.86
154,2024-12-01,3643.86,ethereum,1,3598.19,3579.24,3643.86,3394.04,3133.88,3607.096666666667,33.217956489497055,3510.968571428571,135.98500510825747,3643.86,3325.64,45.67000000000007,0.012692492614342132,0.07360549669420524,6,1,12,1,3467.735337541611,133.08528441899526,3643.86
155,2024-12-02,3643.86,ethereum,1,3643.86,3598.19,3579.24,3368.7,3075.53,3628.6366666666668,26.36758679398456,3550.2771428571427,127.51154754433138,3643.86,3325.64,0.0,0.0,0.08168136076231192,0,2,12,0,3499.758003443136,138.66515225133077,3643.86
156,2024-12-03,3643.86,ethereum,1,3643.86,3643.86,3598.19,3417.29,3209.42,3643.86,0.0,3582.6442857142856,116.40011166337348,3643.86,3325.64,0.0,0.0,0.06630107482829972,1,3,12,0,3525.958366453475,132.38341799483698,3625.71
