id,date,price,coin,version,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,price_diff,pct_change_1,pct_change_7,day_of_week,day_of_month,month,is_weekend,exp_moving_avg_10,volatility_10,target
11,2024-07-11,57704.2,bitcoin,1,57988.3,57704.2,57704.2,60244.68,,57798.9,164.02521147630205,57819.968571428566,209.70889088034926,58230.48,57704.2,-284.1000000000058,-0.004899264161908667,-0.04216936665610982,3,11,7,0,58890.14928444022,1983.4405004057958,57704.2
12,2024-07-12,57704.2,bitcoin,1,57704.2,57988.3,57704.2,57704.2,,57798.9,164.02521147630205,57819.96857142857,209.70889088034926,58230.48,57704.2,0.0,0.0,0.0,4,12,7,0,58674.52214181472,1480.2683891935098,57899.29
13,2024-07-13,57899.29,bitcoin,1,57704.2,57704.2,57988.3,57704.2,,57769.23,112.63526401550733,57847.83857142857,204.66203119842822,58230.48,57704.2,195.09000000000378,0.003380863091421382,0.003380863091421382,5,13,7,1,58533.57084330295,788.2756178062159,59152.72
14,2024-07-14,59152.72,bitcoin,1,57899.29,57704.2,57704.2,58230.48,,58252.07,786.0616031201803,57979.58714285715,530.11265459063,59152.72,57704.2,1253.4300000000003,0.021648451993107276,0.01583775369875018,6,14,7,1,58646.14341724787,458.46931981321615,60942.33
15,2024-07-15,60942.33,bitcoin,1,59152.72,57899.29,57704.2,57704.2,62734.39,59331.44666666666,1529.372592416007,58442.177142857145,1217.2508069239982,60942.33,57704.2,1789.6100000000006,0.030254061013593292,0.05611601928455823,0,15,7,0,59063.63188683916,1040.2679480873037,64835.49
16,2024-07-16,64835.49,bitcoin,1,60942.33,59152.72,57899.29,57704.2,62819.82,61643.51333333333,2905.548531419391,59460.93285714286,2644.3333674716155,64835.49,57704.2,3893.159999999996,0.06388269040583117,0.12358355197715243,1,16,7,0,60113.06063468658,2294.698050944825,65162.24
17,2024-07-17,65162.24,bitcoin,1,64835.49,60942.33,59152.72,57988.3,62042.57,63646.68666666667,2347.7329758798146,60485.781428571434,3289.8593484292865,65162.24,57704.2,326.75,0.005039678114563406,0.12371357670426608,2,17,7,0,61031.093246561744,2984.282019332655,64136.31
18,2024-07-18,64136.31,bitcoin,1,65162.24,64835.49,60942.33,57704.2,60244.68,64711.34666666667,524.1104527039712,61404.654285714285,3281.714986318663,65162.24,57704.2,-1025.9300000000003,-0.015744240836410794,0.1114669296169084,3,18,7,0,61595.67811082324,3196.783146702316,63959.57
19,2024-07-19,63959.57,bitcoin,1,64136.31,65162.24,64835.49,57704.2,57704.2,64419.37333333333,649.382337481965,62298.278571428564,2940.017044930329,65162.24,57899.29,-176.73999999999796,-0.0027556933038398457,0.10840406764152344,4,19,7,0,62025.4766361281,3239.157395541996,66689.55
20,2024-07-20,66689.55,bitcoin,1,63959.57,64136.31,65162.24,57899.29,57704.2,64928.47666666666,1527.692286075174,63554.030000000006,2606.27397198246,66689.55,59152.72,2729.980000000003,0.042682901088922254,0.15181982369732006,5,20,7,1,62873.489975013894,3512.7635637233248,67206.06
21,2024-07-21,67206.06,bitcoin,1,66689.55,63959.57,64136.31,59152.72,58230.48,65951.72666666667,1744.4803763395178,64704.50714285714,2059.7974784487164,67206.06,60942.33,516.5099999999948,0.007744991531656753,0.13614488057353902,6,21,7,1,63661.22997955682,3560.955930870869,68088.14
22,2024-07-22,68088.14,bitcoin,1,67206.06,66689.55,63959.57,60942.33,57704.2,67327.91666666667,707.2130389308212,65725.33714285714,1605.040557573865,68088.14,63959.57,882.0800000000017,0.013125006881819834,0.11725528052504708,0,22,7,0,64466.122710546486,3431.6621594077524,67607.71
23,2024-07-23,67607.71,bitcoin,1,68088.14,67206.06,66689.55,64835.49,57704.2,67633.97000000002,441.6259416072144,66121.36857142857,1688.7147251428125,68088.14,63959.57,-480.429999999993,-0.007056001236044773,0.04275775505051338,1,23,7,0,65037.32039953803,2907.8908525741513,65942.42
24,2024-07-24,65942.42,bitcoin,1,67607.71,68088.14,67206.06,65162.24,57988.3,67212.75666666667,1126.063799806103,66232.82285714286,1639.902695667343,68088.14,63959.57,-1665.2900000000081,-0.02463165813484891,0.011972884910033788,2,24,7,0,65201.883963258384,2139.6883519324833,65403.54
25,2024-07-25,65403.54,bitcoin,1,65942.42,67607.71,68088.14,64136.31,57704.2,66317.89,1149.0538011339372,66413.85571428572,1425.8692516596475,68088.14,63959.57,-538.8799999999974,-0.00817197791649138,0.019758386474058254,3,25,7,0,65238.5486972114,1446.640940263188,65749.96
26,2024-07-26,65749.96,bitcoin,1,65403.54,65942.42,67607.71,63959.57,57704.2,65698.64,273.08097773422946,66669.62571428572,1013.0753376699616,68088.14,65403.54,346.42000000000553,0.005296655196339595,0.02799252715426337,4,26,7,0,65331.53257044569,1399.7999782905517,67920.3
27,2024-07-27,67920.3,bitcoin,1,65749.96,65403.54,65942.42,66689.55,57899.29,66357.93333333333,1364.0908712155795,66845.44714285714,1118.4309550543007,68088.14,65403.54,2170.3399999999965,0.03300899346554731,0.018454915350305967,5,27,7,1,65802.21755763738,1486.6084982282525,68055.41
28,2024-07-28,68055.41,bitcoin,1,67920.3,65749.96,65403.54,67206.06,59152.72,67241.89,1293.8141372316284,66966.78285714285,1206.6647422642602,68088.14,65403.54,135.11000000000058,0.0019892432748382927,0.012637997228226228,6,28,7,1,66211.88891079422,1373.8176498292087,68242.25
29,2024-07-29,68242.25,bitcoin,1,68055.41,67920.3,65749.96,68088.14,60942.33,68072.65333333334,161.66616848878502,66988.79857142856,1231.6804611508678,68242.25,65403.54,186.8399999999965,0.0027454099534480747,0.002263389776839375,0,29,7,0,66581.045472468,1072.0708614867438,66770.32
30,2024-07-30,66770.32,bitcoin,1,68242.25,68055.41,67920.3,67607.71,64835.49,67689.32666666668,801.3471385322403,66869.17142857143,1201.8546436573838,68242.25,65403.54,-1471.929999999993,-0.021569189175327463,-0.012386013370368598,1,30,7,0,66615.45902292836,1069.0140757149584,66219.05
31,2024-07-31,66219.05,bitcoin,1,66770.32,68242.25,68055.41,65942.42,65162.24,67077.20666666667,1045.9297919238045,66908.69000000002,1170.4404545582527,68242.25,65403.54,-551.2700000000041,-0.008256213239655086,0.0041950234765422145,2,31,7,0,66543.3846551232,1103.0152229130001,64679.78
32,2024-08-01,64679.78,bitcoin,1,66219.05,66770.32,68242.25,65403.54,64136.31,65889.71666666666,1083.482674634765,66805.29571428572,1344.5764985904573,68242.25,64679.78,-1539.270000000004,-0.02324512357093622,-0.011066067677682256,3,1,8,0,66204.54744510079,1246.6332496787006,65357.53
33,2024-08-02,65357.53,bitcoin,1,64679.78,66219.05,66770.32,65749.96,63959.57,65418.78666666666,771.4611575663836,66749.2342857143,1402.8309277178703,68242.25,64679.78,677.75,0.010478545226962677,-0.005968520741305494,4,2,8,0,66050.54427326428,1259.3925190362515,61407.3
34,2024-08-03,61407.3,bitcoin,1,65357.53,64679.78,66219.05,67920.3,66689.55,63814.869999999995,2112.3757346410284,65818.80571428571,2342.09996194907,68242.25,61407.3,-3950.229999999996,-0.060440319577560464,-0.09589180259804508,5,3,8,1,65206.31804176168,2034.27476125851,60738.74
35,2024-08-04,60738.74,bitcoin,1,61407.3,65357.53,64679.78,68055.41,67206.06,62501.19,2496.1473844907787,64773.567142857144,2770.9684415002775,68242.25,60738.74,-668.560000000005,-0.010887304929544261,-0.10751048300201271,6,4,8,1,64394.03112507774,2629.152882014375,58006.21
36,2024-08-05,58006.21,bitcoin,1,60738.74,61407.3,65357.53,68242.25,68088.14,60050.75,1801.9020442576882,63311.27571428572,3288.0309458137217,66770.32,58006.21,-2732.529999999999,-0.04498825625951408,-0.14999564053060976,0,5,8,0,63232.609102336326,3535.968549528476,57704.2
37,2024-08-06,57704.2,bitcoin,1,58006.21,60738.74,61407.3,66770.32,67607.71,58816.38333333333,1671.6440636191999,62016.11571428571,3478.484337556915,66219.05,57704.2,-302.01000000000204,-0.005206511509715961,-0.13578068818600852,1,6,8,0,62227.44381100245,3964.7419905418383,57704.2
38,2024-08-07,57704.2,bitcoin,1,57704.2,58006.21,60738.74,66219.05,65942.42,57804.869999999995,174.36555479775876,60799.70857142857,3244.7279258433846,65357.53,57704.2,0.0,0.0,-0.12858610928426195,2,7,8,0,61405.03584536564,4056.7112711976874,57704.2
39,2024-08-08,57704.2,bitcoin,1,57704.2,57704.2,58006.21,64679.78,65403.54,57704.2,0.0,59803.19714285714,2908.1933025661924,65357.53,57704.2,0.0,0.0,-0.10784792403437371,3,8,8,0,60732.156600753704,3813.5636722655486,61859.03
40,2024-08-09,61859.03,bitcoin,1,57704.2,57704.2,57704.2,65357.53,65749.96,59089.14333333333,2398.7922189371347,59303.411428571424,1931.0128878254648,61859.03,57704.2,4154.830000000002,0.07200221127751538,-0.053528644671853365,4,9,8,0,60937.04267334394,3368.128054253439,60912.59
41,2024-08-10,60912.59,bitcoin,1,61859.03,57704.2,57704.2,61407.3,67920.3,60158.60666666667,2177.618247635109,59232.73857142857,1848.468312878181,61859.03,57704.2,-946.4400000000023,-0.015299948932273932,-0.008056208300967538,5,10,8,1,60932.59673273595,2858.0631128083464,60887.71
42,2024-08-11,60887.71,bitcoin,1,60912.59,61859.03,57704.2,60738.74,68055.41,61219.776666666665,553.7493762826846,59254.02,1869.4353182357197,61859.03,57704.2,-24.87999999999738,-0.00040845414716395023,0.0024526356654748227,6,11,8,1,60924.43550860214,2484.907136724333,58804.23
43,2024-08-12,58804.23,bitcoin,1,60887.71,60912.59,61859.03,58006.21,68242.25,60201.51,1210.1439180527482,59368.02285714285,1803.84012329,61859.03,57704.2,-2083.479999999996,-0.03421839973945473,0.013757492516749625,0,12,8,0,60538.943597947204,1731.9090762281153,59350.07
44,2024-08-13,59350.07,bitcoin,1,58804.23,60887.71,60912.59,57704.2,66770.32,59680.670000000006,1080.3677603483131,59603.147142857146,1651.6692031268014,61859.03,57704.2,545.8399999999965,0.009282325438152883,0.028522533888347912,1,13,8,0,60322.784761956806,1607.5083895879907,60601.22
45,2024-08-14,60601.22,bitcoin,1,59350.07,58804.23,60887.71,57704.2,66219.05,59585.17333333334,921.2754463423855,60017.00714285714,1446.7927413734178,61859.03,57704.2,1251.1500000000015,0.021080851294699388,0.050204664478495475,2,14,8,0,60373.40935069193,1595.0102285928376,58739.19
46,2024-08-15,58739.19,bitcoin,1,60601.22,59350.07,58804.23,57704.2,64679.78,59563.49333333334,949.184423404304,60164.862857142856,1203.4648591840105,61859.03,58739.19,-1862.0299999999988,-0.030725949081553128,0.017936129432519765,3,15,8,0,60076.27855965703,1542.1909222647412,57704.2
47,2024-08-16,57704.2,bitcoin,1,58739.19,60601.22,59350.07,61859.03,65357.53,59014.869999999995,1468.0534107790495,59571.315714285716,1252.233865057011,60912.59,57704.2,-1034.9900000000052,-0.01762009316097146,-0.06716610331587813,4,16,8,0,59644.9915488103,1542.1909222647412,58881.93
48,2024-08-17,58881.93,bitcoin,1,57704.2,58739.19,60601.22,60912.59,61407.3,58441.77333333334,642.7320541511043,59281.22142857143,1117.712769311225,60887.71,57704.2,1177.7300000000032,0.02040977953077938,-0.0333372788778149,5,17,8,1,59506.25308539024,1437.4484984247417,59430.79
49,2024-08-18,59430.79,bitcoin,1,58881.93,57704.2,58739.19,60887.71,60738.74,58672.306666666664,882.1761238172967,59073.090000000004,878.8273810977354,60601.22,57704.2,548.8600000000006,0.009321365654963998,-0.023927981525335706,6,18,8,1,59492.5325244102,1287.7480685393666,58438.29
50,2024-08-19,58438.29,bitcoin,1,59430.79,58881.93,57704.2,58804.23,58006.21,58917.003333333334,497.17870683821377,59020.81285714286,907.8895341528356,60601.22,57704.2,-992.5,-0.01670009771029457,-0.006223021711193266,0,19,8,0,59300.85206542652,1095.5451764487932,59574.95
51,2024-08-20,59574.95,bitcoin,1,58438.29,59430.79,58881.93,59350.07,57704.2,59148.01,618.8476268032391,59052.93857142857,925.2939815439154,60601.22,57704.2,1136.6599999999962,0.019450603362966223,0.003789043551254423,1,20,8,0,59350.68805353079,960.2604320566152,59060.13
52,2024-08-21,59060.13,bitcoin,1,59574.95,58438.29,59430.79,60601.22,57704.2,59024.456666666665,569.1690688480217,58832.782857142854,632.5359381813325,59574.95,57704.2,-514.8199999999997,-0.008641551524592117,-0.025430016095385644,2,21,8,0,59297.85931652518,766.4419362513216,61144.69
53,2024-08-22,61144.69,bitcoin,1,59060.13,59574.95,58438.29,58739.19,57704.2,59926.59,1085.8570880185307,59176.42571428571,1073.1676166046914,61144.69,57704.2,2084.560000000005,0.035295553870267504,0.04095221605881871,3,22,8,0,59633.6467135206,1001.4799802094017,60387.54
54,2024-08-23,60387.54,bitcoin,1,61144.69,59060.13,59574.95,57704.2,61859.03,60197.45333333333,1055.2001251106074,59559.76,929.2349395248261,61144.69,58438.29,-757.1500000000015,-0.012382923194148243,0.046501641128375404,4,23,8,0,59770.71822015321,1060.1219954017856,64049.69
55,2024-08-24,64049.69,bitcoin,1,60387.54,61144.69,59060.13,58881.93,60912.59,61860.63999999999,1933.20303059463,60298.01142857143,1873.756348910186,64049.69,58438.29,3662.1500000000015,0.06064413287906745,0.08776478624257056,5,24,8,1,60548.71308921627,1799.0055227017278,64157.16
56,2024-08-25,64157.16,bitcoin,1,64049.69,60387.54,61144.69,59430.79,60887.71,62864.79666666667,2146.0400496341376,60973.20714285714,2309.960571544602,64157.16,58438.29,107.47000000000116,0.0016779160055262476,0.0795272955314914,6,25,8,1,61204.7943457224,2228.344596885312,64265.82
57,2024-08-26,64265.82,bitcoin,1,64157.16,64049.69,60387.54,58438.29,58804.23,64157.55666666667,108.06554600703589,61805.71142857143,2294.1795141286775,64265.82,59060.13,108.65999999999622,0.001693653522069738,0.09972109040151578,0,26,8,0,61761.344464681955,2347.520288784445,62922.59
58,2024-08-27,62922.59,bitcoin,1,64265.82,64157.16,64049.69,59574.95,59350.07,63781.85666666667,746.127436993019,62283.94571428572,2091.6390234363853,64265.82,59060.13,-1343.2300000000032,-0.020901157100306267,0.05619207401768689,1,27,8,0,61972.48001655796,2301.382736174331,59526.56
59,2024-08-28,59526.56,bitcoin,1,62922.59,64265.82,64157.16,59060.13,60601.22,62238.323333333334,2442.603527024729,62350.57857142858,1976.0580069204168,64265.82,59526.56,-3396.029999999999,-0.05397155457205427,0.007897544417867053,2,28,8,0,61527.76728627469,2292.7232929267825,59015.3
60,2024-08-29,59015.3,bitcoin,1,59526.56,62922.59,64265.82,61144.69,58739.19,60488.149999999994,2123.7279209211697,62046.380000000005,2325.617838575384,64265.82,59015.3,-511.25999999999476,-0.00858877113006351,-0.03482542801345467,3,29,8,0,61070.955052406556,2217.2438213644946,59351.58
61,2024-08-30,59351.58,bitcoin,1,59015.3,59526.56,62922.59,60387.54,57704.2,59297.81333333333,259.8361747975156,61898.385714285716,2476.8215761593788,64265.82,59015.3,336.27999999999884,0.005698183352452757,-0.017155194598090895,4,30,8,0,60758.34140651445,2238.8098116445026,59156.25
62,2024-08-31,59156.25,bitcoin,1,59351.58,59015.3,59526.56,64049.69,58881.93,59174.37666666667,168.87122796201007,61199.322857142855,2458.9376676030824,64265.82,59015.3,-195.33000000000175,-0.0032910665562736474,-0.07640068203296535,5,31,8,1,60467.05205987546,2227.884133162156,58960.24
63,2024-09-01,58960.24,bitcoin,1,59156.25,59351.58,59015.3,64157.16,59430.79,59156.02333333334,195.67009846524078,60456.90571428572,2186.4985592789244,64265.82,58960.24,-196.01000000000204,-0.0033134284204966447,-0.0810029621011904,6,1,9,1,60193.086230807196,2358.702634185235,57704.2
64,2024-09-02,57704.2,bitcoin,1,58960.24,59156.25,59351.58,64265.82,58438.29,58606.89666666667,787.8774866902617,59519.53142857143,1612.6335888481674,62922.59,57704.2,-1256.0400000000009,-0.02130316972929558,-0.10210124137527543,0,2,9,0,59740.56146156952,2599.1571904303355,59108.73
65,2024-09-03,59108.73,bitcoin,1,57704.2,58960.24,59156.25,62922.59,59574.95,58591.056666666664,771.6206194972781,58974.694285714286,593.5121648253588,59526.56,57704.2,1404.530000000006,0.024340169346425578,-0.06061193603124082,1,3,9,0,59625.683014011425,2398.0421127942313,57704.2
66,2024-09-04,57704.2,bitcoin,1,59108.73,57704.2,58960.24,59526.56,59060.13,58172.37666666667,810.9057735849117,58714.357142857145,701.0363883263294,59351.58,57704.2,-1404.530000000006,-0.02376180303653974,-0.03061423337750413,2,4,9,0,59276.32246600935,2133.3293041996267,57987.85
67,2024-09-05,57987.85,bitcoin,1,57704.2,59108.73,57704.2,59015.3,61144.69,58266.926666666666,742.6903591897153,58567.57857142857,734.2967711455534,59351.58,57704.2,283.65000000000146,0.004915586733721389,-0.017409892011054806,3,5,9,0,59042.054744916735,1490.7730931970218,57704.2
68,2024-09-06,57704.2,bitcoin,1,57987.85,57704.2,59108.73,59351.58,60387.54,57798.75,163.7654038556126,58332.23857142857,704.5353548130003,59156.25,57704.2,-283.65000000000146,-0.004891541935077792,-0.027756295620099847,4,6,9,0,58798.80842765915,750.6406727509598,57704.2
69,2024-09-07,57704.2,bitcoin,1,57704.2,57987.85,57704.2,59156.25,64049.69,57798.75,163.7654038556126,58124.80285714286,631.4600780395351,59108.73,57704.2,0.0,0.0,-0.024546011621764396,5,7,9,1,58599.7887135393,727.4656804163183,57704.2
70,2024-09-08,57704.2,bitcoin,1,57704.2,57704.2,57987.85,58960.24,64157.16,57704.2,0.0,57945.36857142857,523.7725149479132,59108.73,57704.2,0.0,0.0,-0.02130316972929558,6,8,9,1,58436.9544019867,730.3376585641163,57704.2
71,2024-09-09,57704.2,bitcoin,1,57704.2,57704.2,57704.2,57704.2,64265.82,57704.2,0.0,57945.368571428575,523.7725149479132,59108.73,57704.2,0.0,0.0,0.0,0,9,9,0,58303.72632889821,650.3442281858889,57704.2
72,2024-09-10,57704.2,bitcoin,1,57704.2,57704.2,57704.2,59108.73,62922.59,57704.2,0.0,57744.72142857143,107.20962277186808,57987.85,57704.2,0.0,0.0,-0.02376180303653974,1,10,9,0,58194.721541825806,554.1715723253897,57704.2
73,2024-09-11,57704.2,bitcoin,1,57704.2,57704.2,57704.2,57704.2,59526.56,57704.2,0.0,57744.72142857142,107.20962277186808,57987.85,57704.2,0.0,0.0,0.0,2,11,9,0,58105.535806948385,443.241428088125,57704.2
74,2024-09-12,57704.2,bitcoin,1,57704.2,57704.2,57704.2,57987.85,59015.3,57704.2,0.0,57704.2,0.0,57704.2,57704.2,0.0,0.0,-0.004891541935077792,3,12,9,0,58032.565660230495,443.241428088125,58106.95
75,2024-09-13,58106.95,bitcoin,1,57704.2,57704.2,57704.2,57704.2,59351.58,57838.44999999999,232.52782091610445,57761.73571428571,152.22519150643123,58106.95,57704.2,402.75,0.006979561279768287,0.006979561279768287,4,13,9,0,58046.09008564313,147.40359900718246,60620.63
76,2024-09-14,60620.63,bitcoin,1,58106.95,57704.2,57704.2,57704.2,59156.25,58810.59333333333,1580.419704266354,58178.36857142857,1087.345442541067,60620.63,57704.2,2513.6800000000003,0.04325954124248477,0.0505410351412896,5,14,9,1,58514.188251889835,909.8345654881011,60003.3
77,2024-09-15,60003.3,bitcoin,1,60620.63,58106.95,57704.2,57704.2,58960.24,59576.96,1309.9508129315527,58506.811428571425,1254.6139233836523,60620.63,57704.2,-617.3299999999945,-0.010183496938253489,0.0398428537264186,6,15,9,1,58784.935842455314,1095.2993148279006,59214.8
78,2024-09-16,59214.8,bitcoin,1,60003.3,60620.63,58106.95,57704.2,57704.2,59946.24333333334,704.6496254404522,58722.61142857142,1223.0707128977015,60620.63,57704.2,-788.5,-0.013140943914751402,0.026178337105444704,0,16,9,0,58863.09296200889,1113.226126173742,58211.12
79,2024-09-17,58211.12,bitcoin,1,59214.8,60003.3,60620.63,57704.2,59108.73,59143.073333333334,898.2404044204146,58795.028571428564,1166.4164320750745,60620.63,57704.2,-1003.6800000000003,-0.016949816599904133,0.008784802492712851,1,17,9,0,58744.552423461806,1088.4223240698307,60317.03
80,2024-09-18,60317.03,bitcoin,1,58211.12,59214.8,60003.3,57704.2,57704.2,59247.65,1053.3392491975285,59168.29,1177.1771656525375,60620.63,57704.2,2105.909999999996,0.036177108428767424,0.045279719673784635,2,18,9,0,59030.45743737784,1193.3124525646174,61440.41
81,2024-09-19,61440.41,bitcoin,1,60317.03,58211.12,59214.8,57704.2,57987.85,59989.52,1639.36743169432,59702.03428571428,1247.6154258273034,61440.41,58106.95,1123.3800000000047,0.01862459076648837,0.06474762668921863,3,19,9,0,59468.630630581865,1403.2139044288429,62966.53
82,2024-09-20,62966.53,bitcoin,1,61440.41,60317.03,58211.12,58106.95,57704.2,61574.65666666667,1329.8417906402951,60396.26,1531.7886330475153,62966.53,58211.12,1526.1199999999953,0.0248390269531078,0.08363164819354663,4,20,9,0,60104.61233411243,1761.4835939189866,63128.22
83,2024-09-21,63128.22,bitcoin,1,62966.53,61440.41,60317.03,60620.63,57704.2,62511.72,931.2973483802396,60754.48714285715,1852.621351920211,63128.22,58211.12,161.69000000000233,0.0025678721695479023,0.04136529099087238,5,21,9,1,60654.35918245563,1929.9973150381888,63403.4
84,2024-09-22,63403.4,bitcoin,1,63128.22,62966.53,61440.41,60003.3,57704.2,63166.049999999996,220.8782037686988,61240.21571428572,2057.2703082390585,63403.4,58211.12,275.1800000000003,0.004359064773250321,0.05666521674641234,6,22,9,1,61154.184785645506,1961.733646290426,63582.6
85,2024-09-23,63582.6,bitcoin,1,63403.4,63128.22,62966.53,59214.8,57704.2,63371.40666666667,228.87327527133124,61864.187142857154,2002.2170897758606,63582.6,58211.12,179.1999999999971,0.002826346852061512,0.07376196491417675,0,23,9,0,61595.71482461904,1908.20362282439,63327.03
86,2024-09-24,63327.03,bitcoin,1,63582.6,63403.4,63128.22,58211.12,57704.2,63437.676666666666,131.18755136608635,62595.031428571434,1232.1604151709416,63582.6,60317.03,-255.5699999999997,-0.004019495899821646,0.08788544181936375,1,24,9,0,61910.49940196103,1992.9491890785887,64334.14
87,2024-09-25,64334.14,bitcoin,1,63327.03,63582.6,63403.4,60317.03,57704.2,63747.92333333334,523.5136019564695,63168.904285714285,879.3191924978682,64334.14,61440.41,1007.1100000000006,0.015903319640917957,0.06659993040108247,2,25,9,0,62351.161328877206,2085.6215291413437,63151.9
88,2024-09-26,63151.9,bitcoin,1,64334.14,63327.03,63582.6,61440.41,57704.2,63604.35666666667,638.0481286183928,63413.40285714286,453.3860098822816,64334.14,62966.53,-1182.239999999998,-0.018376557143687577,0.027856096663417373,3,26,9,0,62496.75017817225,1862.693671265733,65130.77
89,2024-09-27,65130.77,bitcoin,1,63151.9,64334.14,63327.03,62966.53,58106.95,64205.60333333333,995.6770938579647,63722.58,743.1772172008883,65130.77,63128.22,1978.8699999999953,0.031335082554919014,0.034371276295517506,4,27,9,0,62975.66287305002,1355.6195545297314,65791.0
90,2024-09-28,65791.0,bitcoin,1,65130.77,63151.9,64334.14,63128.22,60620.63,64691.22333333333,1373.3583496791543,64102.97714285714,1018.6639812143866,65791.0,63151.9,660.2300000000032,0.01013699054993511,0.04218050184212374,5,28,9,1,63487.542350677286,1214.6373880847607,65934.11
91,2024-09-29,65934.11,bitcoin,1,65791.0,65130.77,63151.9,63403.4,60003.3,65618.62666666666,428.5127926135521,64464.50714285714,1167.2453052051624,65934.11,63151.9,143.11000000000058,0.002175221534860494,0.039914420993195865,6,29,9,1,63932.37283237232,1145.6645318475043,65663.69
92,2024-09-30,65663.69,bitcoin,1,65934.11,65791.0,65130.77,63582.6,59214.8,65796.26666666666,135.28690784205548,64761.80571428571,1170.2096569539196,65934.11,63151.9,-270.41999999999825,-0.004101367258919519,0.032730495450013164,0,30,9,0,64247.15777194098,1172.8810574364973,63243.28
93,2024-10-01,63243.28,bitcoin,1,65663.69,65934.11,65791.0,63327.03,58211.12,64947.026666666665,1481.670095612873,64749.84142857143,1187.6223328625676,65934.11,63151.9,-2420.4100000000035,-0.036860706426946166,-0.0013225000446096535,1,1,10,0,64064.634540678984,1160.1164472854634,60872.67
94,2024-10-02,60872.67,bitcoin,1,63243.28,65663.69,65934.11,64334.14,60317.03,63259.880000000005,2395.5531365636884,64255.345714285715,1897.8342640041815,65934.11,60872.67,-2370.6100000000006,-0.037483982487941825,-0.053804558512789646,2,2,10,0,63484.277351464625,1588.1325524474844,60655.56
95,2024-10-03,60655.56,bitcoin,1,60872.67,63243.28,65663.69,63151.9,61440.41,61590.503333333334,1435.457146846757,63898.72571428572,2325.9861469697153,65934.11,60655.56,-217.11000000000058,-0.003566625219495023,-0.03952913530709301,3,3,10,0,62969.96510574378,1928.0805582020432,60727.86
96,2024-10-04,60727.86,bitcoin,1,60655.56,60872.67,63243.28,65130.77,62966.53,60752.03,110.55464576436837,63269.73857142857,2524.1616367381944,65934.11,60655.56,72.30000000000291,0.0011919764651417974,-0.06760107396242965,4,4,10,0,62562.30963197218,2161.5418250036337,62103.01
97,2024-10-05,62103.01,bitcoin,1,60727.86,60655.56,60872.67,65791.0,63128.22,61162.14333333333,815.6159548668899,62742.88285714285,2283.6305003489038,65934.11,60655.56,1375.1500000000015,0.022644466641834615,-0.056056147497378084,5,5,10,1,62478.80060797723,2186.669211620734,62091.93
98,2024-10-06,62091.93,bitcoin,1,62103.01,60727.86,60655.56,65934.11,63403.4,61640.93333333333,790.764108716017,62194.0,1799.1068053157362,65663.69,60655.56,-11.080000000001746,-0.0001784132524333959,-0.05827302438752868,6,6,10,1,62408.46049743591,2221.533519420023,62811.8
99,2024-10-07,62811.8,bitcoin,1,62091.93,62103.01,60727.86,65663.69,63582.6,62335.579999999994,412.4558253923944,61786.58714285714,1048.9473511051917,63243.28,60655.56,719.8700000000026,0.011593616110821436,-0.04343176571404983,0,7,10,0,62481.794952447555,2118.7302571453943,62287.39
100,2024-10-08,62287.39,bitcoin,1,62811.8,62091.93,62103.01,63243.28,63327.03,62397.04,372.2506495630639,61650.03142857143,875.6007892000566,62811.8,60655.56,-524.4100000000035,-0.008348908962965584,-0.01511449121550934,1,8,10,0,62446.448597457085,1880.2519321977575,62185.23
101,2024-10-09,62185.23,bitcoin,1,62287.39,62811.8,62091.93,60872.67,64334.14,62428.14000000001,336.1627776838516,61837.54,820.1718236646808,62811.8,60655.56,-102.15999999999622,-0.0016401393604708048,0.02156238587858894,2,9,10,0,62398.95430701034,1481.8099983526415,60597.15
102,2024-10-10,60597.15,bitcoin,1,62185.23,62287.39,62811.8,60655.56,63151.9,61689.92333333334,947.7469783298868,61829.19571428571,834.3754314827473,62811.8,60597.15,-1588.0800000000017,-0.025537897021527534,-0.0009629784969423794,3,10,10,0,62071.35352391755,967.1156494994572,60195.18
103,2024-10-11,60195.18,bitcoin,1,60597.15,62185.23,62287.39,60727.86,65130.77,60992.52,1052.2893272765239,61753.09857142857,965.5417940968418,62811.8,60195.18,-401.97000000000116,-0.006633480287439264,-0.008771591819636049,4,11,10,0,61730.23106502344,926.3165282247322,62392.34
104,2024-10-12,62392.34,bitcoin,1,60195.18,60597.15,62185.23,62103.01,65791.0,61061.556666666664,1169.8859689873248,61794.43142857143,988.9269013672042,62811.8,60195.18,2197.159999999996,0.036500596891644754,0.004658872412142356,5,12,10,1,61850.614507746446,945.0380688070387,63207.77
105,2024-10-13,63207.77,bitcoin,1,62392.34,60195.18,60597.15,62091.93,65934.11,61931.76333333333,1558.2114029981476,61953.83714285714,1125.3893950349968,63207.77,60195.18,815.4300000000003,0.013069392813284564,0.01797077333560093,6,13,10,1,62097.37005179254,1003.0637490232244,62829.53
106,2024-10-14,62829.53,bitcoin,1,63207.77,62392.34,60195.18,62811.8,65663.69,62809.880000000005,408.06998554190807,61956.369999999995,1127.6598593991412,63207.77,60195.18,-378.23999999999796,-0.005984074426292785,0.00028227180243201033,0,14,10,0,62230.49004237571,958.698228352191,66049.99
